"","ID","Description","Calories","Protein","TotalFat","Carbohydrate","Sodium","Cholesterol","Sugar","Calcium","Iron","Potassium","VitaminC","VitaminE","VitaminD","HighSodium","HighCals","HighSugar","HighProtein","HighFat"
"3646",13449,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",192,28.91,7.63,0,59,81,0,16,1.94,356,0,0.39,0.577054226852948,0,0,0,1,0
"3647",13450,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,0"" FAT,SEL,CKD,BRLD",172,29.59,5.11,0,62,77,0,21,1.81,386,0,0.37,0.577054226852948,0,0,0,1,0
"3648",13451,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",212,29.33,9.67,0,61,88,0,22,1.89,368,0,0.42,0.2,0,0,0,1,0
"3649",13452,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRLD",219,29.02,10.54,0,58,89,0,19,1.96,355,0,0.43,0.577054226852948,0,0,0,1,1
"3650",13453,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,SEL,CKD,BRLD",206,29.65,8.8,0,63,87,0,24,1.83,381,0,0.42,0.577054226852948,0,0,0,1,0
"3651",13454,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",183,30.55,5.79,0,64,82,0,20,1.96,393,0,0.39,0.1,0,0,0,1,0
"3652",13455,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",188,30.29,6.55,0,63,83,0,17,2.07,380,0,0.4,0.577054226852948,0,0,0,1,0
"3653",13456,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,SEL,CKD,BRLD",177,30.8,5.03,0,66,81,0,22,1.92,410,0,0.39,0.577054226852948,0,0,0,1,0
"3654",13459,"BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",276,23.96,19.27,0,65,67,0,7,2.94,299,0,0.18,0.577054226852948,0,1,0,1,1
"3655",13460,"BEEF,LOIN,PRTRHS STK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",283,23.61,20.15,0,65,69,0,7,2.96,278,0,0.18,0.577054226852948,0,1,0,1,1
"3656",13463,"BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",267,24.47,17.98,0,65,64,0,7,2.91,330,0,0.19,0.577054226852948,0,1,0,1,1
"3657",13466,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",212,26.07,11.18,0,69,62,0,6,3.24,328,0,0.14,0.577054226852948,0,0,0,1,1
"3658",13467,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",224,25.51,12.8,0,69,91,0,6,3.24,301,0,0.14,0.577054226852948,0,1,0,1,1
"3659",13470,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,0"" FAT,SEL,CKD,BRLD",194,26.89,8.81,0,69,84,0,6,3.24,367,0,0.14,0.577054226852948,0,0,0,1,0
"3660",13473,"BEEF,SHRT LOIN,T-BONE STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",247,24.18,15.93,0,67,60,0,5,3.35,302,0,0.18,0.577054226852948,0,1,0,1,1
"3661",13474,"BEEF,LOIN,T-BONE STEAK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",258,24.05,17.26,0,67,61,0,5,3.33,300,0,0.18,0.577054226852948,0,1,0,1,1
"3662",13477,"BEEF,SHRT LOIN,T-BONE STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",230,24.38,14,0,68,59,0,5,3.38,305,0,0.17,0.577054226852948,0,1,0,1,1
"3663",13479,"BEEF,SHRT LOIN,T-BONE STEAK,LN,1/4"" FAT,ALL GRDS,CKD,BRLD",202,27.01,9.6,0,75,57,0,5,3.66,327,0,0.14,0.577054226852948,0,0,0,1,0
"3664",13480,"BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",189,25.99,8.69,0,71,55,0,4,3.66,327,0,0.14,0.577054226852948,0,0,0,1,0
"3665",13481,"BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",198,25.98,9.61,0,71,83,0,4,3.66,327,0,0.14,0.577054226852948,0,0,0,1,0
"3666",13484,"BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,SEL,CKD,BRLD",177,26,7.36,0,71,80,0,4,3.66,327,0,0.14,0.577054226852948,0,0,0,1,0
"3667",13485,"BEEF,BRISKET,FLAT HALF,LN,0"" FAT,SEL,CKD,BRSD",198,33.9,5.92,0,56,102,0,17,2.87,279,0,0.43,0.577054226852948,0,0,0,1,0
"3668",13486,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,ALL GRDS,RAW",151,20.48,7.01,0,55,62,0,19,1.69,318,0,0.3,0.577054226852948,0,0,0,1,0
"3669",13487,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,CHOIC,RAW",156,20.16,7.73,0,51,63,0,15,1.78,309,0,0.3,0.577054226852948,0,0,0,1,0
"3670",13488,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,SEL,RAW",145,20.8,6.28,0,58,61,0,23,1.59,327,0,0.29,0.577054226852948,0,0,0,1,0
"3671",13490,"BEEF,RIB,EYE,SML END (RIBS 10- 12) LN,0"" FAT,SEL,CKD,BRLD",182,29.93,6.05,0,63,95,0,21,1.84,392,0,0.38,0.577054226852948,0,0,0,1,0
"3672",13491,"BEEF,RND,TOP RND,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",186,31.7,5.63,0,42,84,0,7,2.68,262,0,0.4,0.577054226852948,0,0,0,1,0
"3673",13492,"BEEF,RND,TOP RND,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",197,31.7,6.81,0,43,88,0,7,2.87,265,0,0.42,0.577054226852948,0,0,0,1,0
"3674",13493,"BEEF,RND,TOP RND,STEAK,LN,0"" FAT,SEL,CKD,BRLD",176,31.7,4.45,0,42,80,0,7,2.59,263,0,0.39,0.577054226852948,0,0,0,1,0
"3675",13494,"BEEF,GROUND,70% LN MEAT / 30% FAT,CRUMBLES,CKD,PAN-BROWNED",270,25.56,17.86,0,96,88,0,41,2.48,328,0,0.47,0.577054226852948,0,1,0,1,1
"3676",13495,"BEEF,GROUND,70% LN MEAT / 30% FAT,LOAF,CKD,BKD",241,23.87,15.37,0,73,66,0,33,2.27,241,0,0.44,0.577054226852948,0,1,0,1,1
"3677",13496,"BEEF,GROUND,70% LN MEAT / 30% FAT,PATTY CKD,PAN-BROILED",238,22.86,15.54,0,92,78,0,37,2.41,308,0,0.43,0.577054226852948,0,1,0,1,1
"3678",13497,"BEEF,GROUND,70% LN MEAT / 30% FAT,PATTY,CKD,BRLD",273,25.38,18.21,0,81,82,0,35,2.25,275,0,0.47,0.577054226852948,0,1,0,1,1
"3679",13498,"BEEF,GROUND,70% LN MEAT / 30% FAT,RAW",332,14.35,30,0,67,78,0,24,1.64,218,0,0.49,0.577054226852948,0,1,0,1,1
"3680",13499,"BEEF,CHK,UND BL CNTR STK,BNLESS,DEN CUT,LN,0"" FA, SEL, RAW",157,19.71,8.54,0.21,77,68,0,11,2.43,329,0,0.12,0.1,0,0,0,1,0
"3681",13500,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRI",196,28.15,9.23,0,87,95,0,14,3.14,390,0,0.14,0.1,0,0,0,1,0
"3682",13501,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILLE",202,28.28,9.83,0,85,93,0,14,3.23,389,0,0.14,0.1,0,0,0,1,0
"3683",13502,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",187,27.96,8.34,0,89,98,0,14,3.07,394,0,0.12,0.1,0,0,0,1,0
"3684",13519,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",139,20.36,6.42,0,83,69,0,12,2.51,338,0,0.18,0.1,0,0,0,1,0
"3685",13520,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",143,20.35,6.88,0,82,68,0,12,2.52,340,0,0.17,0.1,0,0,0,1,0
"3686",13523,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,SEL,RAW",133,20.39,5.73,0,87,71,0,12,2.51,346,0,0.2,0.1,0,0,0,1,0
"3687",13595,"BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL GRDS,RAW",132,21.47,5.11,0,83,67,0,13,2.06,362,0,0.14,0.1,0,0,0,1,0
"3688",13596,"BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL CHOICE,RAW",137,21.28,5.75,0,82,67,0,13,2.04,367,0,0.17,0.1,0,0,0,1,0
"3689",13597,"BEEF,BRISKET,FLAT HALF,BNLESS,LN,0"" FAT,SEL,RAW",124,21.74,4.14,0,85,69,0,13,2.08,353,0,0.11,0.1,0,0,0,1,0
"3690",13598,"BEEF,SHLDR TOP BLADE STK,BNLES,LN & FAT,0"" ,ALL GRDS,CKD,G",210,27.59,11.07,0,85,95,0,14,3.04,379,0,0.13,0.1,0,0,0,1,1
"3691",13647,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",123,21.64,4.09,0,73,65,0,12,2.64,399,0,0.18,0,0,0,0,1,0
"3692",13648,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",125,21.45,4.35,0.11,74,64,0,12,2.69,408,0,0.2,0,0,0,0,1,0
"3693",13649,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,SEL,RAW",121,21.93,3.7,0,71,68,0,12,2.57,386,0,0.16,0,0,0,0,1,0
"3694",13650,"BEEF,SHLDR TOP BLDE STK,BNS,LN & FAT,0"" FAT,CHOIC,CKD,G",220,27.51,12.26,0,84,92,0,14,3.11,374,0,0.14,0.1,0,0,0,1,1
"3695",13786,"BEEF,CHUCK EYE RST,BNLESS,A BF RST,LN & FAT,0"",ALL G,RAW",180,19.18,11.48,0,81,69,0,17,2.08,332,0,0.19,0.1,0,0,0,1,1
"3696",13788,"BEEF,CHUCK EYE RST,BNLS,A BF RST,LN & FAT,0"" FAT,CHOIC,RAW",185,19.14,12.02,0,80,67,0,17,2.08,310,0,0.21,0.1,0,0,0,1,1
"3697",13791,"BEEF,CHUCK EYE RST,BNLS,A BF RST,LN & FAT,0"" FAT,SEL,RAW",173,19.25,10.67,0,82,73,0,18,2.12,367,0,0.14,0.1,0,0,0,1,1
"3698",13795,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,RAW",234,18.68,17.15,0,58,66,0,7,1.91,306,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3699",13796,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,CKD",291,26.42,19.71,0,63,87,0,9,2.68,319,0,0.18,0.3,0,1,0,1,1
"3700",13797,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",243,18.57,18.19,0,57,66,0,7,1.89,304,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3701",13798,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",301,26.21,20.91,0,62,87,0,9,2.66,317,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3702",13799,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,RAW",223,18.87,15.75,0,58,65,0,7,1.92,309,0,1.47435755478662,0.577054226852948,0,0,0,1,1
"3703",13800,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,CKD",278,26.63,18.21,0,63,86,0,9,2.7,321,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3704",13801,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,RAW",265,18.72,20.49,0,54,66,0,7,1.83,308,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3705",13802,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,CKD",299,26.22,20.75,0,63,83,0,9,2.5,356,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3706",13803,"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,RAW",251,18.42,19.06,0,69,68,0,6,1.7,282,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3707",13804,"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",331,25.85,24.5,0,64,93,0,7,2.46,251,0,0.19,0.4,0,1,0,1,1
"3708",13805,"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",277,17.94,22.18,0,59,92,0,16,1.59,276,0,0.44,0.577054226852948,0,1,0,1,1
"3709",13806,"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",289,28.82,18.42,0,48,106,0,16,2.43,232,0,0.51,0.577054226852948,0,1,0,1,1
"3710",13807,"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",265,17.65,20.98,0,72,71,0,6,1.69,264,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3711",13808,"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",349,24.4,27.17,0,69,92,0,8,2.43,241,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3712",13809,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",244,19.23,17.98,0,62,91,0,17,1.67,290,0,0.4,0.577054226852948,0,1,0,1,1
"3713",13810,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",302,30.12,19.22,0,50,120,0,17,2.53,242,0,0.53,0.3,0,1,0,1,1
"3714",13811,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,RAW",249,19.14,18.57,0,63,89,0,16,1.73,290,0,0.41,0.577054226852948,0,1,0,1,1
"3715",13812,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",309,30.2,19.93,0,49,121,0,16,2.61,241,0,0.54,0.3,0,1,0,1,1
"3716",13813,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,RAW",239,19.33,17.39,0,62,93,0,18,1.61,290,0,0.4,0.577054226852948,0,1,0,1,1
"3717",13814,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",295,30.05,18.5,0,50,119,0,18,2.46,243,0,0.52,0.3,0,1,0,1,1
"3718",13815,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",248,17.16,19.41,0,68,71,0,10,2.04,271,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3719",13816,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",341,26.78,25.12,0,65,104,0,13,3.13,233,0,0.2,0.4,0,1,0,1,1
"3720",13817,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,RAW",265,16.98,21.31,0,67,72,0,10,2.01,267,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3721",13818,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",359,26.37,27.26,0,64,103,0,13,3.08,230,0,0.21,0.4,0,1,0,1,1
"3722",13819,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,RAW",230,17.37,17.33,0,69,71,0,10,2.07,276,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3723",13820,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",318,27.33,22.35,0,66,104,0,13,3.2,237,0,1.47435755478662,0.577054226852948,0,1,0,1,1
"3724",13821,"BEEF,CHK EYE RST,BNL,AMERICA'S BF RST,LN,0"" FAT,ALL GRD, CKD",183,26.65,8.46,0,80,83,0,19,2.47,344,0,0.12,0.1,0,0,0,1,0
"3725",13822,"BEEF,CHK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,CHOIC,CKD",190,26.41,9.36,0,79,84,0,18,2.52,339,0,0.14,0.1,0,0,0,1,0
"3726",13823,"BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,CKD",172,27.02,7.12,0,81,81,0,20,2.42,351,0,0.08,0.1,0,0,0,1,0
"3727",13824,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",306,16.53,26.1,0,55,70,8.22935471255377,9,1.74,272,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3728",13825,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",337,22.42,26.75,0,63,82,8.22935471255377,11,2.19,315,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3729",13826,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",351,22.77,28.11,0,64,84,8.22935471255377,11,2.37,305,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3730",13827,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,RAW",322,16.34,27.93,0,54,71,8.22935471255377,9,1.72,267,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3731",13828,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",352,22.26,28.5,0,63,82,8.22935471255377,11,2.18,313,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3732",13829,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",365,22.6,29.79,0,64,84,0,11,2.35,302,0,0.24,0.5,0,1,0,1,1
"3733",13830,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,RAW",288,16.75,23.95,0,55,70,8.22935471255377,9,1.77,278,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3734",13831,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",315,22.73,24.2,0,64,81,8.22935471255377,11,2.22,321,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3735",13832,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,CKD,RSTD",330,23.1,25.63,0,65,84,8.22935471255377,11,2.41,310,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3736",13833,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,RAW",355,16.15,31.66,0,53,72,8.22935471255377,9,1.7,263,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3737",13834,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",386,21.95,32.38,0,62,85,8.22935471255377,11,2.13,310,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3738",13835,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",400,22.57,33.7,0,65,85,8.22935471255377,11,2.17,304,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3739",13838,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,RAW",316,16.26,27.29,0,55,71,8.22935471255377,8,1.71,260,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3740",13839,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",338,21.55,27.22,0,64,80,8.22935471255377,10,2.19,309,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3741",13840,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",355,23.01,28.51,0,64,85,0,10,2.35,293,0,0.23,0.5,0,1,0,1,1
"3742",13841,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,RAW",333,16.03,29.34,0,54,72,8.22935471255377,8,1.68,254,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3743",13842,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",370,20.86,31.18,0,63,81,8.22935471255377,10,2.12,297,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3744",13843,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",378,22.5,31.28,0,63,85,8.22935471255377,10,2.3,286,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3745",13844,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,RAW",295,16.52,24.85,0,56,70,8.22935471255377,8,1.74,266,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3746",13845,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,CKD,BRLD",324,21.55,25.71,0,64,80,8.22935471255377,10,2.19,309,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3747",13846,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,CKD,RSTD",333,23.4,25.84,0,65,84,8.22935471255377,9,2.39,299,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3748",13847,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,RAW",367,15.77,33.26,0,53,73,8.22935471255377,8,1.65,248,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3749",13848,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",404,20.65,34.97,0,62,86,8.22935471255377,10,2.08,298,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3750",13849,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",393,22.86,32.74,0,64,85,8.22935471255377,10,2.33,291,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3751",13850,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",254,19.33,19.06,0,49,81,0,23,1.39,295,0,0.42,0.577054226852948,0,1,0,1,1
"3752",13851,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,BR",291,25.85,20.04,0,53,97,0,19,1.66,323,0,0.49,0.3,0,1,0,1,1
"3753",13852,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,RS",341,22.54,27.14,0,63,83,8.22935471255377,13,2.42,324,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3754",13853,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,RAW",263,19.09,20.13,0,48,80,0,24,1.38,293,0,0.43,0.577054226852948,0,1,0,1,1
"3755",13854,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",304,24.53,22.09,0,49,94,0,16,1.64,298,0,0.5,0.577054226852948,0,1,0,1,1
"3756",13855,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",359,22.28,29.21,0,63,83,8.22935471255377,13,2.39,319,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3757",13856,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,RAW",246,19.56,18,0,49,85,0,22,1.4,297,0,0.4,0.577054226852948,0,1,0,1,1
"3758",13857,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",278,27.17,18,0,58,103,0,22,1.67,349,0,0.49,0.577054226852948,0,1,0,1,1
"3759",13858,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,RSTD",323,22.76,25.02,0,64,83,8.22935471255377,13,2.44,328,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3760",13859,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,RAW",335,16.74,29.18,0,53,70,8.22935471255377,10,1.77,286,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3761",13860,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",354,24.13,27.86,0,63,83,8.22935471255377,13,2.23,332,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3762",13861,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",411,22.15,35.12,0,65,84,8.22935471255377,13,1.95,323,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"3763",13862,"BEEF,SHLDR TOP BLDE STK,BNLS,LN & FAT,0"" FAT,SEL,CKD,G",194,27.7,9.29,0,88,98,0,14,3.02,388,0,0.12,0.1,0,0,0,1,0
"3764",13863,"BEEF,SHLDR TOP BLADE STEAK,BNLS,LN & FAT,0"" FAT,ALL GRDS,RAW",146,20.16,7.25,0,82,69,0,12,2.49,335,0,0.17,0.1,0,0,0,1,0
"3765",13864,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW",195,20.56,11.92,0,54,62,0,4,1.99,342,0,0.18,0.2,0,0,0,1,1
"3766",13865,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",235,27.54,12.98,0,62,79,0,6,2.55,395,0,0.16,0.2,0,1,0,1,1
"3767",13866,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,RAW",184,20.56,10.68,0,54,62,0,4,2,342,0,1.47435755478662,0.577054226852948,0,0,0,1,1
"3768",13867,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,CKD,BRLD",218,27.58,11.08,0,62,79,0,6,2.56,395,0,1.47435755478662,0.577054226852948,0,0,0,1,1
"3769",13868,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",192,20.7,11.54,0,56,73,0,20,1.74,327,0,0.35,0.577054226852948,0,0,0,1,1
"3770",13869,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRSD",247,32.76,11.87,0,43,100,0,8,2.67,266,0,0.48,0.2,0,1,0,1,1
"3771",13870,"BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",218,26.41,11.64,0,35,85,0,6,2.16,214,0,0.41,0.577054226852948,0,0,0,1,1
"3772",13871,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW",198,20.71,12.15,0,53,75,0,16,1.84,319,0,0.36,0.577054226852948,0,0,0,1,1
"3773",13872,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRSD",254,32.85,12.56,0,42,101,0,7,2.7,263,0,0.49,0.577054226852948,0,1,0,1,1
"3774",13873,"BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",223,26.05,12.44,0,34,86,0,6,2.15,210,0,0.41,0.577054226852948,0,0,0,1,1
